1.293131361085080755e+00 2.581176316111153834e+00 2.557311035033035918e+00
3.022587799699872679e+00 5.558755091426953676e+00 4.664908798535269518e+00
2.083512892809651795e+00 5.729188073536478853e+00 7.619043780912062580e+00
5.079287493563465761e-01 2.863986728867944365e+00 2.529479753871289649e+00
2.713005103539504415e+00 6.560261755067737788e+00 7.562036653487957949e+00
2.544921783004593596e+00 6.535179698777914048e+00 5.260355935302670538e+00
1.958158741707921591e+00 5.735299930999551599e+00 8.446633625854982341e+00
2.557664077503351674e+00 5.708377579140445413e+00 7.569001087751101586e+00
1.312707127191145462e+00 1.114635001336925724e+00 1.033916937922045864e+00
9.543517031769476189e-01 3.188477400069735346e+00 2.742858794340388595e+00
1.210581014422773771e+00 6.411346264767724179e+00 8.128740054066968312e+00
1.441279116858137144e+00 3.529653041760744347e+00 3.569327769273942685e+00
-9.197638354447690290e-02 2.715117292400058613e+00 3.351502211792463548e+00
1.283942954000911518e+00 2.073305301896026798e+00 2.727456796030964803e+00
2.411082402024105509e+00 6.272679801787422349e+00 8.053138515720858592e+00
2.798547688024111135e+00 5.820298653770143105e+00 4.609208557396977213e+00
1.357268173407514489e+00 6.801716204171158742e-01 1.007174188068187481e+00
9.014010868515884844e-01 5.331938629013417419e-01 1.208035129010002651e+00
2.701530205106601912e+00 5.371452283397679217e+00 5.282393046943008486e+00
1.232476074093714402e+00 3.352802555591040123e-01 8.338077025745960213e-01
1.745932877018637530e+00 6.171680686239480629e+00 8.348600275829213047e+00
2.027324109980839673e+00 6.231108922158091978e+00 8.318313618191714554e+00
2.225638475700492780e+00 6.251045199050591528e+00 4.965918760733696757e+00
1.939166946418039883e+00 1.556589966184418250e+00 4.161135708948711098e-01
2.266400812237348905e+00 6.206329502721229296e+00 8.162148770876667569e+00
1.176362035759053182e+00 3.163343977432244714e+00 3.095345087301295539e+00
2.920448157225264296e+00 6.761759161331144519e+00 4.970798009530701833e+00
2.217319339674672207e+00 6.268502703707855339e+00 7.856016998030771248e+00
1.788617732615874534e+00 2.882436253450538999e+00 3.574412954081211513e+00
2.469947784823406600e+00 5.697229669780548456e+00 8.142670926261180497e+00
3.293176192533000979e+00 6.564362656175863897e+00 5.695110116943397749e+00
3.122301347603539057e+00 6.061893240309770725e+00 8.629489580514654534e+00
1.534840779867586047e+00 3.325418283553378096e+00 3.282913297806736352e+00
9.916491001856976295e-01 3.247709794577965603e+00 2.461240458446959156e+00
1.142050315669528748e+00 2.916964977165715123e+00 3.030106850934326079e+00
5.485670630622261346e-01 1.162952390907240563e+00 6.517776520604490198e-01
2.956170747425126866e+00 6.648184591858592896e+00 4.803324559735858479e+00
2.519804203927809461e+00 5.701220105793820103e+00 5.760096678815061821e+00
5.125896010130469582e-01 1.209527535754572947e+00 1.289110701293296746e+00
2.529070083449288298e+00 5.988476215957198256e+00 6.862031455409074887e+00
5.368067159613746364e-01 9.580484586907114242e-01 1.085512546424421521e+00
9.224349254787117536e-01 1.558709857032827051e+00 1.427553354842128641e+00
3.137961906197707096e-01 5.817891561830420555e-01 8.470500452273709291e-01
1.258255546079005693e+00 1.726710236237121165e+00 7.896031961890374040e-01
1.082347038937936379e+00 5.534666233810575653e-01 2.037823233256268018e+00
8.321421081482269777e-01 1.903142688123656612e+00 7.846070900545696336e-01
4.422825610570031429e-01 2.587056505084709190e+00 3.410269575985319879e+00
1.738601391749398761e+00 6.215097916052454430e+00 7.328883614172828409e+00
7.288588444566421742e-01 1.358604739766409608e+00 6.360985602173394593e-01
4.692527607766214803e-01 1.742003581849407290e+00 -2.661355901588819961e-01
7.708695801671652248e-01 2.428703591954448182e+00 1.645194855108482290e+00
1.978677203847182042e+00 6.022778628267078993e+00 8.813603037433443532e+00
6.622211154868309357e-01 4.388680543125907940e-01 2.936228121072403940e-02
1.785266121023190600e+00 6.015228086381764427e+00 8.530797405835649272e+00
6.129451951688111855e-01 2.909212011889038330e+00 3.836751897858392546e+00
2.384664630507421723e+00 5.669135940392646233e+00 4.848180517692557423e+00
2.240678467588378631e+00 6.549066279530099344e+00 7.888963331317015104e+00
2.509923611983395197e+00 4.536354303667326171e+00 5.381297974870439482e+00
2.825499678564936890e+00 6.479256003306712586e+00 5.291711436431732807e+00
1.261659005225103769e+00 7.927948968915066175e-01 1.393684542328731180e+00
1.370379327226202149e-01 2.820399471955460591e+00 3.610719385152856731e+00
1.636914005163637942e+00 5.723915252036517742e+00 7.344870996172369715e+00
3.305176238439982761e+00 6.545925220106150633e+00 5.635623006155430659e+00
1.228602670653409668e+00 1.399022646667014591e+00 9.743377122725579431e-01
1.227735034183752072e+00 6.909735145708173487e-01 1.829460363213418539e+00
2.696448026839686207e+00 5.422984503730809536e+00 8.502116122033337220e+00
1.051417804838091108e+00 2.546227743316388903e+00 2.291384806627370985e+00
1.212590027960400052e+00 5.425109665048410079e+00 7.916985164225828875e+00
1.183114128695895273e+00 1.533786431699776021e+00 1.668843665988668734e+00
1.611218192906635149e+00 5.278575973137982658e+00 7.984107108017578724e+00
3.893110103416648204e+00 5.814570947837373716e+00 4.478912634841816676e+00
1.067350833964285872e+00 6.474395325394832312e+00 7.535635899867214604e+00
2.759604502029971762e+00 6.514013724652819803e+00 4.078899866195040858e+00
1.522125565131458025e+00 1.010856016013953473e+00 -3.053387664931084267e-02
1.005957103249659479e+00 5.413536241049050624e-01 1.274292819883150463e+00
1.211497681551967132e+00 2.663682862310018606e+00 3.150041404286407332e+00
2.887322457014439792e+00 5.283554804985286069e+00 4.527285139442372319e+00
3.236839063233468483e+00 6.070162314073231258e+00 4.647966163294831254e+00
3.323916995741608371e+00 4.504608413072648254e+00 4.376966070188481162e+00
3.241524550869878674e+00 5.164805316214287068e+00 5.847734783116085744e+00
3.350865146079385681e+00 5.885776295152107096e+00 8.302178917615922416e+00
3.825693126765199015e+00 6.971300846975033494e+00 4.165574281114899691e+00
2.542506746254030503e+00 5.734255077155148150e+00 8.328300638699959180e+00
2.360253602536714013e+00 6.479842658638888864e+00 8.072137987861818686e+00
3.227334050422470568e+00 6.872355378614311228e+00 4.418861000263713201e+00
3.163482664175984560e+00 6.237504957299906394e+00 4.393528273033177278e+00
1.835304670475244038e+00 6.806446484583579259e-01 1.057169555648461490e+00
5.390415461259479013e-01 8.664108034292493654e-01 4.980074759433712472e-01
8.970974992290512429e-01 2.320992325492876152e+00 3.225034914085060489e+00
3.446940367307294029e+00 6.063934545409860988e+00 4.749725248146467571e+00
2.173051821615343826e+00 5.312245702611207321e+00 7.753945562816955572e+00
2.007563044611022640e+00 6.067185423658259857e+00 9.031570462735938776e+00
1.380846328847941340e+00 2.863680711758332276e+00 3.544667918964861109e+00
3.725517437135420717e+00 5.143932319921942664e+00 6.184028657776243776e+00
1.227934585766998987e+00 3.036284322312188255e+00 3.395809601850456882e+00
1.743889463295088760e+00 5.865256805942119733e+00 8.764497248019591069e+00
1.003261905923080510e+00 3.354312053007092231e+00 3.251260902447973056e+00
2.266259498673348638e+00 5.427949830994371894e+00 5.120235994950578018e+00
1.685638847865749357e+00 8.353358484898016911e-01 8.570241770748259214e-01
3.566573390347378414e+00 6.032689174767322804e+00 4.935536844955878522e+00
3.423200355333057665e+00 5.657060505651100080e+00 6.352695044571335714e+00
2.798012726204182510e+00 6.070788833778304472e+00 5.070872966295810080e+00
2.273298843507846279e+00 6.188837424146123034e+00 5.562882509695286082e+00
2.652348201085324320e+00 5.551348049275218521e+00 5.800563467978487431e+00
3.251551711870964478e+00 5.516126958847332062e+00 5.555483689330832142e+00
3.572227401454127760e-01 3.615205336840973338e+00 3.730602884575784373e+00
2.601883405000065430e+00 5.829325485455115974e+00 7.026107155296628548e+00
2.496043136124554529e+00 6.385624913065325536e+00 4.914723184754994811e+00
9.367063156227580789e-01 2.643773984013998213e+00 3.509065433928764133e+00
2.293112928930866712e+00 2.926610984811287342e+00 2.923543379590484381e+00
3.339412859096245523e+00 6.497520539453073063e+00 5.925831303903332348e+00
2.281401001517643579e+00 5.877204448150096461e+00 5.106568210697497001e+00
7.626118092661755554e-01 8.813055552761488443e-01 1.519534703592807290e+00
2.201382514961665482e+00 3.578788305252121660e+00 3.102527671374572193e+00
1.681658643146087817e+00 5.651835819533689964e+00 7.213853201836555762e+00
1.910875300229551099e+00 5.310910528782252449e+00 8.596231616361613703e+00
5.398433478929225426e-01 2.712291587709585006e+00 2.102707562153074861e+00
1.391909673827108174e+00 2.987992161257869039e+00 3.108200188957811250e+00
8.355339884887340585e-01 3.208430877040417961e+00 3.824883344050120648e+00
1.095059603791440628e+00 3.640174884512584086e+00 3.868789362549915900e+00
2.967281163749812212e+00 5.974223086721750064e+00 5.498172195264356965e+00
2.882472872536728126e+00 5.754860149576208173e+00 5.628267422364720218e+00
6.273918466823684703e-01 4.982884124042259444e+00 8.022293731287069463e+00
9.988667056643040221e-01 8.737432900004793446e-01 2.277783108026291137e-01
5.751446918176463807e-01 3.113742165092858283e+00 2.350138881785847289e+00
5.014328922796440491e-02 1.970659541190254105e+00 2.296704453453391359e+00
1.997443014334688183e+00 6.178726820190039604e+00 7.675285516781838346e+00
5.311261352433680472e-01 1.076761317577090260e+00 6.932169301401263084e-01
1.334358729944878030e+00 3.449086327150623799e+00 3.011904300468442930e+00
1.667888069380492055e+00 7.351513290171257653e-01 1.294529224437015902e+00
1.164177790733116336e+00 1.359756079139271545e+00 4.537256769526517575e-01
1.605155769034265489e+00 2.267004740888488357e+00 3.621496020734838783e+00
3.018283426003613990e+00 6.115978723551589447e+00 5.209004574232423579e+00
3.589452221185656544e+00 6.413861854916751426e+00 5.346663402382833219e+00
1.355131487415480507e+00 3.893941088213123347e+00 2.596850100136946615e+00
1.481139715935724244e+00 2.759707561849479074e+00 3.054368396332485247e+00
9.497767190813123372e-01 7.825145593734035288e-01 8.796768229479913215e-01
1.316053755121216584e+00 3.182040747739189435e+00 2.832983451785811457e+00
1.448600211426155582e+00 1.461865966462803534e+00 2.365957057058663882e+00
7.631281292878244749e-01 3.227471657582427600e+00 2.672516252821927729e+00
2.653052474702126684e+00 7.119579286361521042e+00 5.589426455689761042e+00
2.501331580639965413e+00 5.538070887374264117e+00 4.936587583703843762e+00
7.359052614273179360e-01 2.231603609396711541e+00 2.699545501327091923e+00
3.952799617573408142e+00 5.733911119949071988e+00 4.497667092121186982e+00
1.287960824653655134e+00 1.296796422771599788e+00 2.389201119494106962e+00
1.023319656287522861e+00 2.403776859903010266e+00 2.251661591279862762e+00
6.217773988178296740e-01 1.393733148398166755e+00 1.523649527614349353e+00
5.664960771081266611e-01 1.187320981561432287e+00 1.047996067620758032e+00
1.959417477218492021e+00 3.459626184824257322e+00 2.840540544970643566e+00
1.297794808426376623e+00 2.543507285885689750e+00 1.589537678548293975e+00
2.510695877372482343e+00 6.413818724105357916e+00 5.092297913649435515e+00
1.844014337397710923e+00 7.078981777372293394e+00 3.700378566650467604e+00
1.020844139810501261e+00 3.281691965208138662e+00 3.038448411380400671e+00
2.973135495770308001e+00 5.916883379676130872e+00 4.867376644296435018e+00
2.293412547881669372e+00 6.150013345040514778e+00 8.464923249543945261e+00
1.680469773286678681e+00 1.207270844415014421e+00 1.888209301552404629e+00
2.442946235750868000e-01 4.145419844490771943e-01 5.988309673014853285e-01
-1.148233151862341206e-01 1.712020599375234653e+00 2.059353957637778398e-01
3.304430903176901468e-01 2.098710339505089451e+00 2.148876299749022500e+00
1.498718965103563505e+00 6.304029269627328347e+00 7.532648510423917365e+00
2.992690483878363006e-01 1.183553034914113899e+00 6.157810057883700283e-01
1.105988705481738776e+00 2.903359755754811200e+00 3.039765781623923413e+00
1.130333968476976203e+00 2.813417643030244442e+00 2.510760455388984180e+00
3.576971143094337613e+00 4.517304700811316742e+00 5.596341547776649605e+00
3.616390320460742824e+00 6.265706067048594008e+00 5.024482262651044806e+00
1.670023131274398498e+00 5.459406573704779220e+00 8.061326023613146319e+00
3.198276119911983573e-01 3.112278841316165057e+00 2.741199476829584647e+00
2.789987643573576648e+00 5.789032177143536906e+00 4.730376075964334071e+00
1.407618483976181167e+00 2.858805713201515442e+00 3.240686519767366658e+00
2.054947572070188411e+00 6.556403116591607017e+00 8.391135352898549726e+00
6.714045675304052274e-01 1.431470551473460473e+00 5.340515175924014368e-01
7.423433049253498339e-01 1.077529546794066206e+00 9.513743655140718403e-01
2.968334996280780569e+00 6.086332717532826564e+00 8.016291460714976225e+00
3.936052642694926051e-01 1.327767586195612193e+00 3.802771844240234733e-01
9.986503189220017340e-01 1.148724852607213576e+00 1.213179739654761891e+00
2.689060922926360231e+00 6.604236652100050620e+00 4.610259697181454897e+00
1.311645932005094384e+00 5.991186506112123666e+00 6.948922314704100600e+00
2.169766157371587401e+00 6.284657424476335130e+00 8.906951921454442811e+00
2.473612312203647079e+00 6.243321677741048958e+00 4.869078863768265819e+00
1.814220855732251003e+00 2.334944604755344155e+00 2.431976282633595776e+00
2.760375760384672361e+00 5.792837310088531311e+00 5.683452096061727410e+00
3.448363391535724798e+00 6.088060385613569991e+00 5.306575911321488093e+00
1.935837597015503508e+00 6.078000185013197942e+00 7.493397374933723931e+00
1.067934551520877129e-01 1.303466741421925867e+00 5.955963896450346962e-01
1.138962292198980819e+00 9.580441962382685306e-01 1.546004147585985367e-01
1.345449024457079368e+00 6.027741587421180824e+00 8.565659159357558394e+00
-9.040883239990926690e-02 4.565074258410246610e-01 1.655136681693024192e+00
3.148670185733549509e+00 5.435974901730703301e+00 4.828667515541816613e+00
1.417992978833318762e+00 1.626297675597370151e+00 1.005502638536263094e-01
9.488890620359303751e-01 3.023343748118222152e+00 3.303993886777770062e+00
1.947488708029806226e+00 5.714543158972650083e+00 8.391218051636036179e+00
8.834836881416883170e-01 8.776694801145472624e-01 4.253512582158842648e-01
1.499785574328378335e+00 1.279512901379073364e+00 1.470942573873103676e+00
2.910532260615765310e+00 6.160485793552915368e+00 4.348072600177517621e+00
3.327952649266009644e+00 5.836266467156634441e+00 4.763735979544727606e+00
7.897963742553186783e-01 2.843591268864552379e+00 2.979233618710228182e+00
2.997558356721096828e+00 5.276325427579932281e+00 7.663479211366771793e+00
1.716190041914336106e+00 5.054264395511776087e+00 8.092781783777315496e+00
3.228013374054611972e+00 6.402971555817721594e+00 5.521983097512300098e+00
1.893020709869058571e+00 6.698822470098092730e+00 8.190432067781133085e+00
1.912141173179119358e+00 5.702575211022639756e+00 7.737302932102441133e+00
1.532228886709229299e-01 3.728899117311735179e+00 3.714158327458773723e+00
1.277152325465014115e+00 5.926112979091134214e+00 8.437757202880018070e+00
9.857088439531227486e-01 1.894621741581084429e+00 6.684039798978673730e-01
3.346719229992817013e+00 5.144962474066708147e+00 5.097450383790259387e+00
1.100429930822000468e+00 2.550934972845863680e+00 2.543255644700787688e+00
-9.296803606953663035e-02 1.092833029624295405e+00 1.082871996218774058e+00
2.396265245280369438e+00 5.879353306823639436e+00 4.223465760932905155e+00
3.329184051443777381e+00 5.833137241873966872e+00 4.914788182396795158e+00
2.636928851536307405e+00 6.037386060396709553e+00 6.120213129557908083e+00
2.029094219576974556e+00 7.105400324231601950e+00 7.294062968011647108e+00
1.720367770458540502e+00 5.689132188768353693e+00 7.865549541543130907e+00
2.258126777173898869e+00 6.047993677335004037e+00 4.754289692929417832e+00
3.288302170988372186e+00 5.588795956699824430e+00 5.394934806413146156e+00
2.472376835085238422e+00 5.875314820178634712e+00 4.847507898943767657e+00
4.079332244568216748e-01 9.180814802085681681e-01 2.205851490814598748e-01
1.896240550879067843e+00 2.793029196338279618e+00 2.679555655084686627e+00
1.133788344723563490e+00 6.048148882501837242e+00 7.907964470121433997e+00
6.167887572723198542e-01 1.248567448971574123e+00 1.624590455886635310e+00
3.313277268318099988e+00 5.784655035813105250e+00 4.117812670883597370e+00
1.659236453156486046e+00 6.592003801322780632e+00 8.319252383690381336e+00
2.875831125614908945e+00 5.953756864038751928e+00 4.615330228844455540e+00
1.311992773614872654e+00 -1.433792093310359839e-01 6.476030732077835417e-01
2.176536493736620059e+00 6.179484374973998051e+00 7.696871816055055326e+00
3.289151126048012852e+00 6.265057342349630964e+00 4.982241510613829583e+00
3.261971640429843333e+00 5.365760495328800950e+00 4.325743443207805683e+00
1.849653203064760998e+00 3.499118395310828245e+00 3.010951633991981069e+00
1.705131435209850999e+00 2.357707429329358728e+00 2.674802949100608007e+00
1.346154805234120566e+00 6.929443401099148581e+00 8.237494142939535635e+00
1.905364193299662556e+00 1.801642718785883224e+00 3.549711525153579350e-01
7.657102650756849593e-01 1.405506109510389123e+00 6.342270453667361307e-01
3.379723597942529967e+00 6.278055576091737144e+00 4.950478168746436758e+00
2.669506701647898161e+00 5.560694582016911802e+00 4.549798503610853473e+00
1.806786479414943969e+00 2.569181586557961694e+00 3.992474407059127817e+00
6.792098189613771098e-01 3.286405735126510130e+00 1.690227554429615475e+00
1.826215533014316161e+00 7.785285880310106599e-01 7.876372819590391483e-01
2.448948252179534713e+00 5.391716601466874259e+00 4.107035996892530960e+00
1.332684632831002913e+00 5.622369027185579071e+00 7.705351173217259486e+00
1.861798026176979981e+00 5.582548842860811433e+00 7.876173491893615264e+00
2.546895254774712569e+00 6.438375091334201272e+00 4.602921406006827532e+00
1.158985566577718451e+00 3.132495827387501208e+00 3.726312049848983676e+00
2.234701136616198625e+00 5.926884032335881791e+00 8.508849461972577188e+00
2.256739709563277074e+00 6.462265255452021684e+00 7.307646883093232404e+00
1.624194163185540773e+00 6.112123322397935432e+00 7.626867557831059408e+00
1.808542886187782806e+00 5.892994125567056152e+00 8.030588968290503615e+00
2.726685888141428649e+00 5.762001082518405148e+00 5.402145709919695449e+00
2.978955814879661546e+00 6.442513979186472284e+00 5.594990546721751556e+00
3.483504422514270171e+00 5.066232026319122284e+00 4.361436008749272730e+00
2.659049385472699090e+00 5.751594520449964776e+00 4.274301438809495757e+00
